1991-06-27,    56.0
1991-06-28,   -53.0
1991-06-29,    90.0
1991-06-30,    21.0
1991-07-01,    13.0
1991-07-02,    23.0
1991-07-03,     1.0
1991-07-04,    -8.0
1991-07-05,   -15.0
1991-07-06,   -10.0
1991-07-07,    29.0
1991-07-08,   -40.0
1991-07-09,   -19.0
1991-07-10,   -69.0
1991-07-11,    18.0
1991-07-12,    76.0
1991-07-13,    48.0
1991-07-14,    28.0
1991-07-15,    72.0
1991-07-16,   -94.0
1991-07-17,   -96.0
1991-07-18,    70.0
1991-07-19,    34.0
1991-07-20,    47.0
1991-07-21,    25.0
1991-07-22,     3.0
1991-07-23,   -33.0
1991-07-24,     9.0
1991-07-25,   -85.0
1991-07-26,    12.0
1991-07-27,    99.0
1991-07-28,    56.0
1991-07-29,    66.0
1991-07-30,    -5.0
1991-07-31,    -4.0
1991-08-01,    39.0
1991-08-02,    14.0
1991-08-03,    -8.0
1991-08-04,   -52.0
1991-08-05,    29.0
1991-08-06,    63.0
1991-08-07,   -23.0
1991-08-08,   -47.0
1991-08-09,   -77.0
1991-08-10,   -88.0
1991-08-11,   -42.0
1991-08-12,   -44.0
1991-08-13,    53.0
1991-08-14,   -93.0
1991-08-15,    98.0
1991-08-16,    21.0
1991-08-17,   -92.0
1991-08-18,   -60.0
1991-08-19,    78.0
1991-08-20,    -7.0
1991-08-21,    29.0
1991-08-22,     0.0
1991-08-23,     5.0
1991-08-24,   -76.0
1991-08-25,    57.0
1991-08-26,    58.0
1991-08-27,    25.0
1991-08-28,     4.0
1991-08-29,   -53.0
1991-08-30,     0.0
1991-08-31,   -70.0
1991-09-01,    21.0
1991-09-02,   -42.0
1991-09-03,    -8.0
1991-09-04,    -7.0
1991-09-05,   -44.0
1991-09-06,   -78.0
1991-09-07,   -36.0
1991-09-08,    13.0
1991-09-09,    70.0
1991-09-10,   -90.0
1991-09-11,    40.0
1991-09-12,   -23.0
1991-09-13,    -5.0
1991-09-14,     3.0
1991-09-15,    50.0
1991-09-16,   -81.0
1991-09-17,    22.0
1991-09-18,   -92.0
1991-09-19,     7.0
1991-09-20,   -17.0
1991-09-21,    39.0
1991-09-22,    39.0
1991-09-23,    74.0
1991-09-24,    58.0
1991-09-25,   -99.0
1991-09-26,    10.0
1991-09-27,    76.0
1991-09-28,   -54.0
1991-09-29,    90.0
1991-09-30,    28.0
1991-10-01,   -48.0
1991-10-02,    38.0
1991-10-03,   -39.0
1991-10-04,   -32.0
1991-10-05,    37.0
1991-10-06,   -82.0
1991-10-07,   -69.0
1991-10-08,    94.0
1991-10-09,    22.0
1991-10-10,    73.0
1991-10-11,   -44.0
1991-10-12,    62.0
1991-10-13,   -92.0
1991-10-14,    47.0
1991-10-15,    18.0
1991-10-16,    17.0
1991-10-17,   -55.0
1991-10-18,   -98.0
1991-10-19,   -62.0
1991-10-20,   -31.0
1991-10-21,   -56.0
1991-10-22,   -45.0
1991-10-23,   -84.0
1991-10-24,    -4.0
1991-10-25,    15.0
1991-10-26,    38.0
1991-10-27,   -91.0
1991-10-28,    65.0
1991-10-29,    21.0
1991-10-30,     5.0
1991-10-31,    -4.0
1991-11-01,   -32.0
1991-11-02,    28.0
1991-11-03,    -6.0
1991-11-04,   -25.0
1991-11-05,    92.0
1991-11-06,   -91.0
1991-11-07,   -13.0
1991-11-08,    25.0
1991-11-09,     3.0
1991-11-10,    20.0
1991-11-11,   -71.0
1991-11-12,   -72.0
1991-11-13,    55.0
1991-11-14,     9.0
1991-11-15,   -70.0
1991-11-16,   -55.0
1991-11-17,   -63.0
1991-11-18,   -68.0
1991-11-19,   -43.0
1991-11-20,   -71.0
1991-11-21,    29.0
1991-11-22,    59.0
1991-11-23,   -94.0
1991-11-24,     7.0
1991-11-25,   -20.0
1991-11-26,     1.0
1991-11-27,    68.0
1991-11-28,    99.0
1991-11-29,   -33.0
1991-11-30,    15.0
1991-12-01,   -96.0
1991-12-02,    41.0
1991-12-03,    41.0
1991-12-04,    94.0
1991-12-05,    40.0
1991-12-06,    56.0
1991-12-07,    28.0
1991-12-08,   -13.0
1991-12-09,   -27.0
1991-12-10,   -20.0
1991-12-11,     1.0
1991-12-12,    70.0
1991-12-13,    11.0
1991-12-14,    72.0
1991-12-15,   -36.0
1991-12-16,   -93.0
1991-12-17,   -13.0
1991-12-18,   -34.0
1991-12-19,    98.0
1991-12-20,     5.0
1991-12-21,    45.0
1991-12-22,   -14.0
1991-12-23,   -89.0
1991-12-24,   -37.0
1991-12-25,   -59.0
1991-12-26,    63.0
1991-12-27,    67.0
1991-12-28,    18.0
1991-12-29,   -62.0
1991-12-30,    30.0
1991-12-31,    65.0
1992-01-01,   -19.0
1992-01-02,   -79.0
1992-01-03,   -64.0
1992-01-04,   -44.0
1992-01-05,   -24.0
1992-01-06,   -28.0
1992-01-07,     6.0
1992-01-08,     4.0
1992-01-09,    39.0
1992-01-10,    21.0
1992-01-11,    51.0
1992-01-12,   -74.0
1992-01-13,   -70.0
1992-01-14,    51.0
1992-01-15,    76.0
1992-01-16,   -17.0
1992-01-17,    10.0
1992-01-18,    20.0
1992-01-19,   -70.0
1992-01-20,    59.0
1992-01-21,   -20.0
1992-01-22,    97.0
1992-01-23,    37.0
1992-01-24,    10.0
1992-01-25,    91.0
1992-01-26,   -94.0
1992-01-27,    79.0
1992-01-28,   -21.0
1992-01-29,    47.0
1992-01-30,   -60.0
1992-01-31,    37.0
1992-02-01,    29.0
1992-02-02,    73.0
1992-02-03,    71.0
1992-02-04,    31.0
1992-02-05,    14.0
1992-02-06,   -31.0
1992-02-07,    83.0
1992-02-08,   -91.0
1992-02-09,   -35.0
1992-02-10,   -21.0
1992-02-11,    55.0
1992-02-12,    48.0
1992-02-13,    49.0
1992-02-14,    34.0
1992-02-15,    43.0
1992-02-16,   -67.0
1992-02-17,    71.0
1992-02-18,   -67.0
1992-02-19,    92.0
1992-02-20,   -57.0
1992-02-21,   -18.0
1992-02-22,    97.0
1992-02-23,   -35.0
1992-02-24,   -44.0
1992-02-25,  -999.9
1992-02-26,  -999.9
1992-02-27,  -999.9
1992-02-28,  -999.9
1992-02-29,  -999.9
1992-03-01,  -999.9
1992-03-02,  -999.9
1992-03-03,  -999.9
1992-03-04,  -999.9
1992-03-05,  -999.9
1992-03-06,  -999.9
1992-03-07,  -999.9
1992-03-08,  -999.9
1992-03-09,  -999.9
1992-03-10,  -999.9
1992-03-11,  -999.9
1992-03-12,  -999.9
1992-03-13,  -999.9
1992-03-14,  -999.9
1992-03-15,  -999.9
1992-03-16,  -999.9
1992-03-17,  -999.9
1992-03-18,  -999.9
1992-03-19,  -999.9
1992-03-20,  -999.9
1992-03-21,  -999.9
1992-03-22,  -999.9
1992-03-23,  -999.9
1992-03-24,  -999.9
1992-03-25,  -999.9
1992-03-26,  -999.9
1992-03-27,  -999.9
1992-03-28,  -999.9
1992-03-29,  -999.9
1992-03-30,  -999.9
1992-03-31,  -999.9
