1990-05-04,     25.00
1990-05-05,     48.00
1990-05-06,     72.00
1990-05-07,     -9.00
1990-05-08,    -77.00
1990-05-09,    -29.00
1990-05-10,     79.00
1990-05-11,    -77.00
1990-05-12,    -91.00
1990-05-13,    -95.00
1990-05-14,     98.00
1990-05-15,     48.00
1990-05-16,     30.00
1990-05-17,     74.00
1990-05-18,     31.00
1990-05-19,      2.00
1990-05-20,    -59.00
1990-05-21,     51.00
1990-05-22,    -92.00
1990-05-23,     68.00
1990-05-24,    -63.00
1990-05-25,     17.00
1990-05-26,    -58.00
1990-05-27,     61.00
1990-05-28,     98.00
1990-05-29,    -66.00
1990-05-30,     74.00
1990-05-31,     32.00
1990-06-01,     43.00
1990-06-02,     41.00
1990-06-03,     29.00
1990-06-04,     95.00
1990-06-05,    -56.00
1990-06-06,    -67.00
1990-06-07,    -68.00
1990-06-08,    -19.00
1990-06-09,      7.00
1990-06-10,     91.00
1990-06-11,    -60.00
1990-06-12,    -88.00
1990-06-13,      2.00
1990-06-14,    -10.00
1990-06-15,    -46.00
1990-06-16,    -65.00
1990-06-17,     26.00
1990-06-18,     64.00
1990-06-19,    -74.00
1990-06-20,     80.00
1990-06-21,      5.00
1990-06-22,    -62.00
1990-06-23,     68.00
1990-06-24,      2.00
1990-06-25,    -94.00
1990-06-26,     95.00
1990-06-27,     79.00
1990-06-28,    -69.00
1990-06-29,    -94.00
1990-06-30,    -49.00
1990-07-01,     83.00
1990-07-02,     51.00
1990-07-03,    -49.00
1990-07-04,     85.00
1990-07-05,    -48.00
1990-07-06,     48.00
1990-07-07,     77.00
1990-07-08,    -52.00
1990-07-09,    -82.00
1990-07-10,     -4.00
1990-07-11,    -70.00
1990-07-12,    -58.00
1990-07-13,    -78.00
1990-07-14,     81.00
1990-07-15,     64.00
1990-07-16,    -55.00
1990-07-17,    -59.00
1990-07-18,      2.00
1990-07-19,     35.00
1990-07-20,     -3.00
1990-07-21,    -94.00
1990-07-22,    -48.00
1990-07-23,     93.00
1990-07-24,     35.00
1990-07-25,    -53.00
1990-07-26,     78.00
1990-07-27,    -15.00
1990-07-28,    -36.00
1990-07-29,    -38.00
1990-07-30,     99.00
1990-07-31,    -59.00
1990-08-01,    -69.00
1990-08-02,    -13.00
1990-08-03,     57.00
1990-08-04,    -37.00
1990-08-05,    -23.00
1990-08-06,   -100.00
1990-08-07,     35.00
1990-08-08,     71.00
1990-08-09,     58.00
1990-08-10,    -55.00
1990-08-11,     86.00
1990-08-12,    -19.00
1990-08-13,    -85.00
1990-08-14,    -37.00
1990-08-15,    -37.00
1990-08-16,     18.00
1990-08-17,     16.00
1990-08-18,    -13.00
1990-08-19,     96.00
1990-08-20,    -53.00
1990-08-21,     50.00
1990-08-22,     84.00
1990-08-23,     43.00
1990-08-24,     65.00
1990-08-25,     43.00
1990-08-26,    -98.00
1990-08-27,    -87.00
1990-08-28,     38.00
1990-08-29,    -46.00
1990-08-30,    -76.00
1990-08-31,    -87.00
1990-09-01,     41.00
1990-09-02,      2.00
1990-09-03,     -8.00
1990-09-04,    -34.00
1990-09-05,    -39.00
1990-09-06,      5.00
1990-09-07,     14.00
1990-09-08,    -75.00
1990-09-09,     45.00
1990-09-10,    -66.00
1990-09-11,     16.00
1990-09-12,    -43.00
1990-09-13,    -58.00
1990-09-14,    -70.00
1990-09-15,     98.00
1990-09-16,    -50.00
1990-09-17,     24.00
1990-09-18,    -95.00
1990-09-19,     43.00
1990-09-20,    -91.00
1990-09-21,     84.00
1990-09-22,    -11.00
1990-09-23,     81.00
1990-09-24,     -5.00
1990-09-25,     89.00
1990-09-26,    -92.00
1990-09-27,    -22.00
1990-09-28,     40.00
1990-09-29,    -49.00
1990-09-30,    -99.00
1990-10-01,    -63.00
1990-10-02,      7.00
1990-10-03,     -2.00
1990-10-04,    -64.00
1990-10-05,    -47.00
1990-10-06,    -16.00
1990-10-07,      5.00
1990-10-08,     98.00
1990-10-09,    -10.00
1990-10-10,    -44.00
1990-10-11,    -74.00
1990-10-12,      9.00
1990-10-13,    -17.00
1990-10-14,     41.00
1990-10-15,    -54.00
1990-10-16,    -20.00
1990-10-17,     25.00
1990-10-18,     67.00
1990-10-19,     98.00
1990-10-20,     62.00
1990-10-21,     97.00
1990-10-22,    -15.00
1990-10-23,     -8.00
1990-10-24,    -21.00
1990-10-25,    -24.00
1990-10-26,    -21.00
1990-10-27,     75.00
1990-10-28,    -22.00
1990-10-29,    -91.00
1990-10-30,     62.00
1990-10-31,    -60.00
1990-11-01,    -47.00
1990-11-02,     85.00
1990-11-03,    -92.00
1990-11-04,      2.00
1990-11-05,     91.00
1990-11-06,     61.00
1990-11-07,    -95.00
1990-11-08,    -67.00
1990-11-09,     22.00
1990-11-10,     18.00
1990-11-11,    -17.00
1990-11-12,    -53.00
1990-11-13,    -70.00
1990-11-14,     -8.00
1990-11-15,    -87.00
1990-11-16,     74.00
1990-11-17,    -85.00
1990-11-18,     56.00
1990-11-19,     11.00
1990-11-20,    -12.00
1990-11-21,    -19.00
1990-11-22,     -2.00
1990-11-23,    -45.00
1990-11-24,     81.00
1990-11-25,    -20.00
1990-11-26,    -47.00
1990-11-27,     62.00
1990-11-28,    -34.00
1990-11-29,     84.00
1990-11-30,    -26.00
1990-12-01,     50.00
1990-12-02,     18.00
1990-12-03,     20.00
1990-12-04,    -60.00
1990-12-05,    -72.00
1990-12-06,     72.00
1990-12-07,    -38.00
1990-12-08,    -52.00
1990-12-09,    -19.00
1990-12-10,    -78.00
1990-12-11,    -42.00
1990-12-12,    -39.00
1990-12-13,      4.00
1990-12-14,     75.00
1990-12-15,    -64.00
1990-12-16,    -37.00
1990-12-17,     41.00
1990-12-18,    -36.00
1990-12-19,     12.00
1990-12-20,     40.00
1990-12-21,     47.00
1990-12-22,    -56.00
1990-12-23,    -21.00
1990-12-24,     65.00
1990-12-25,    -51.00
1990-12-26,     32.00
1990-12-27,     96.00
1990-12-28,    -89.00
1990-12-29,    -39.00
1990-12-30,     71.00
1990-12-31,    -33.00
1991-01-01,     65.00
1991-01-02,    -97.00
1991-01-03,    -85.00
1991-01-04,    -29.00
1991-01-05,    -58.00
1991-01-06,    -24.00
1991-01-07,    -87.00
1991-01-08,    -44.00
1991-01-09,     77.00
1991-01-10,    -84.00
1991-01-11,    -81.00
1991-01-12,     80.00
1991-01-13,     28.00
1991-01-14,     95.00
1991-01-15,    -86.00
1991-01-16,    -94.00
1991-01-17,     95.00
1991-01-18,      8.00
1991-01-19,     -3.00
1991-01-20,     40.00
1991-01-21,     62.00
1991-01-22,     -2.00
1991-01-23,    -30.00
1991-01-24,     61.00
1991-01-25,    -91.00
1991-01-26,     20.00
1991-01-27,    -43.00
1991-01-28,    -16.00
1991-01-29,      9.00
1991-01-30,    -21.00
1991-01-31,    -71.00
1991-02-01,     92.00
1991-02-02,    -86.00
1991-02-03,    -72.00
1991-02-04,     59.00
1991-02-05,    -68.00
1991-02-06,    -10.00
1991-02-07,    -72.00
1991-02-08,    -47.00
1991-02-09,      1.00
1991-02-10,     75.00
1991-02-11,    -16.00
1991-02-12,     66.00
1991-02-13,     48.00
1991-02-14,     -2.00
1991-02-15,    -28.00
1991-02-16,     81.00
1991-02-17,    -37.00
1991-02-18,    -71.00
1991-02-19,    -63.00
1991-02-20,    -35.00
1991-02-21,      6.00
1991-02-22,     20.00
1991-02-23,     53.00
1991-02-24,     79.00
1991-02-25,    -58.00
1991-02-26,    -56.00
1991-02-27,      7.00
1991-02-28,     45.00
1991-03-01,     31.00
1991-03-02,     56.00
1991-03-03,    -63.00
1991-03-04,    -38.00
1991-03-05,     80.00
1991-03-06,      7.00
1991-03-07,     12.00
1991-03-08,    -61.00
1991-03-09,     26.00
1991-03-10,      2.00
1991-03-11,    -18.00
1991-03-12,    -40.00
1991-03-13,    -63.00
1991-03-14,     17.00
1991-03-15,    -72.00
1991-03-16,    -47.00
1991-03-17,     77.00
1991-03-18,     82.00
1991-03-19,    -72.00
1991-03-20,     31.00
1991-03-21,    -61.00
1991-03-22,    -13.00
1991-03-23,    -63.00
1991-03-24,    -26.00
1991-03-25,    -10.00
1991-03-26,     64.00
1991-03-27,     50.00
1991-03-28,     86.00
1991-03-29,     86.00
1991-03-30,    -39.00
1991-03-31,    -87.00
1991-04-01,     62.00
1991-04-02,    -98.00
1991-04-03,     56.00
1991-04-04,     -8.00
1991-04-05,     58.00
1991-04-06,    -25.00
1991-04-07,    -43.00
1991-04-08,    -78.00
1991-04-09,    -38.00
1991-04-10,     92.00
1991-04-11,     83.00
1991-04-12,    -87.00
1991-04-13,      7.00
1991-04-14,    -58.00
1991-04-15,     73.00
1991-04-16,      5.00
1991-04-17,     42.00
1991-04-18,     96.00
1991-04-19,     39.00
1991-04-20,    -99.00
1991-04-21,    -57.00
1991-04-22,      5.00
1991-04-23,    -61.00
1991-04-24,     -1.00
1991-04-25,     17.00
1991-04-26,    -58.00
1991-04-27,    -27.00
1991-04-28,     18.00
1991-04-29,     84.00
1991-04-30,     27.00
1991-05-01,    -78.00
1991-05-02,     55.00
1991-05-03,     21.00
1991-05-04,    -89.00
1991-05-05,    -90.00
1991-05-06,     90.00
1991-05-07,     68.00
1991-05-08,     60.00
1991-05-09,    -24.00
1991-05-10,    -82.00
1991-05-11,    -85.00
1991-05-12,    -10.00
1991-05-13,     55.00
1991-05-14,    -96.00
1991-05-15,    -58.00
1991-05-16,     96.00
1991-05-17,    -46.00
1991-05-18,     48.00
1991-05-19,    -41.00
1991-05-20,     -9.00
1991-05-21,      6.00
1991-05-22,    -68.00
1991-05-23,    -28.00
1991-05-24,     98.00
1991-05-25,    -20.00
1991-05-26,     24.00
1991-05-27,     34.00
1991-05-28,     -8.00
1991-05-29,    -78.00
1991-05-30,    -27.00
1991-05-31,     98.00
1991-06-01,      6.00
1991-06-02,     38.00
1991-06-03,     30.00
1991-06-04,     72.00
1991-06-05,    -43.00
1991-06-06,     90.00
1991-06-07,    -43.00
1991-06-08,     59.00
1991-06-09,      7.00
1991-06-10,    -60.00
1991-06-11,      6.00
1991-06-12,     72.00
1991-06-13,     36.00
1991-06-14,     80.00
1991-06-15,    -90.00
1991-06-16,     81.00
1991-06-17,     48.00
1991-06-18,     -6.00
1991-06-19,    -63.00
1991-06-20,    -15.00
1991-06-21,     43.00
1991-06-22,     62.00
1991-06-23,    -33.00
1991-06-24,     28.00
1991-06-25,     92.00
1991-06-26,     60.00
1991-06-27,     56.00
1991-06-28,    -53.00
1991-06-29,     90.00
1991-06-30,     21.00
1991-07-01,     13.00
1991-07-02,     23.00
1991-07-03,      1.00
1991-07-04,     -8.00
1991-07-05,    -15.00
1991-07-06,    -10.00
1991-07-07,     29.00
1991-07-08,    -40.00
1991-07-09,    -19.00
1991-07-10,    -69.00
1991-07-11,     18.00
1991-07-12,     76.00
1991-07-13,     48.00
1991-07-14,     28.00
1991-07-15,     72.00
1991-07-16,    -94.00
1991-07-17,    -96.00
1991-07-18,     70.00
1991-07-19,     34.00
1991-07-20,     47.00
1991-07-21,     25.00
1991-07-22,      3.00
1991-07-23,    -33.00
1991-07-24,      9.00
1991-07-25,    -85.00
1991-07-26,     12.00
1991-07-27,     99.00
1991-07-28,     56.00
1991-07-29,     66.00
1991-07-30,     -5.00
1991-07-31,     -4.00
1991-08-01,     39.00
1991-08-02,     14.00
1991-08-03,     -8.00
1991-08-04,    -52.00
1991-08-05,     29.00
1991-08-06,     63.00
1991-08-07,    -23.00
1991-08-08,    -47.00
1991-08-09,    -77.00
1991-08-10,    -88.00
1991-08-11,    -42.00
1991-08-12,    -44.00
1991-08-13,     53.00
1991-08-14,    -93.00
1991-08-15,     98.00
1991-08-16,     21.00
1991-08-17,    -92.00
1991-08-18,    -60.00
1991-08-19,     78.00
1991-08-20,     -7.00
1991-08-21,     29.00
1991-08-22,      0.00
1991-08-23,      5.00
1991-08-24,    -76.00
1991-08-25,     57.00
1991-08-26,     58.00
1991-08-27,     25.00
1991-08-28,      4.00
1991-08-29,    -53.00
1991-08-30,      0.00
1991-08-31,    -70.00
1991-09-01,     21.00
1991-09-02,    -42.00
1991-09-03,     -8.00
1991-09-04,     -7.00
1991-09-05,    -44.00
1991-09-06,    -78.00
1991-09-07,    -36.00
1991-09-08,     13.00
1991-09-09,     70.00
1991-09-10,    -90.00
1991-09-11,     40.00
1991-09-12,    -23.00
1991-09-13,     -5.00
1991-09-14,      3.00
1991-09-15,     50.00
1991-09-16,    -81.00
1991-09-17,     22.00
1991-09-18,    -92.00
1991-09-19,      7.00
1991-09-20,    -17.00
1991-09-21,     39.00
1991-09-22,     39.00
1991-09-23,     74.00
1991-09-24,     58.00
1991-09-25,    -99.00
1991-09-26,     10.00
1991-09-27,     76.00
1991-09-28,    -54.00
1991-09-29,     90.00
1991-09-30,     28.00
1991-10-01,    -48.00
1991-10-02,     38.00
1991-10-03,    -39.00
1991-10-04,    -32.00
1991-10-05,     37.00
1991-10-06,    -82.00
1991-10-07,    -69.00
1991-10-08,     94.00
1991-10-09,     22.00
1991-10-10,     73.00
1991-10-11,    -44.00
1991-10-12,     62.00
1991-10-13,    -92.00
1991-10-14,     47.00
1991-10-15,     18.00
1991-10-16,     17.00
1991-10-17,    -55.00
1991-10-18,    -98.00
1991-10-19,    -62.00
1991-10-20,    -31.00
1991-10-21,    -56.00
1991-10-22,    -45.00
1991-10-23,    -84.00
1991-10-24,     -4.00
1991-10-25,     15.00
1991-10-26,     38.00
1991-10-27,    -91.00
1991-10-28,     65.00
1991-10-29,     21.00
1991-10-30,      5.00
1991-10-31,     -4.00
1991-11-01,    -32.00
1991-11-02,     28.00
1991-11-03,     -6.00
1991-11-04,    -25.00
1991-11-05,     92.00
1991-11-06,    -91.00
1991-11-07,    -13.00
1991-11-08,     25.00
1991-11-09,      3.00
1991-11-10,     20.00
1991-11-11,    -71.00
1991-11-12,    -72.00
1991-11-13,     55.00
1991-11-14,      9.00
1991-11-15,    -70.00
1991-11-16,    -55.00
1991-11-17,    -63.00
1991-11-18,    -68.00
1991-11-19,    -43.00
1991-11-20,    -71.00
1991-11-21,     29.00
1991-11-22,     59.00
1991-11-23,    -94.00
1991-11-24,      7.00
1991-11-25,    -20.00
1991-11-26,      1.00
1991-11-27,     68.00
1991-11-28,     99.00
1991-11-29,    -33.00
1991-11-30,     15.00
1991-12-01,    -96.00
1991-12-02,     41.00
1991-12-03,     41.00
1991-12-04,     94.00
1991-12-05,     40.00
1991-12-06,     56.00
1991-12-07,     28.00
1991-12-08,    -13.00
1991-12-09,    -27.00
1991-12-10,    -20.00
1991-12-11,      1.00
1991-12-12,     70.00
1991-12-13,     11.00
1991-12-14,     72.00
1991-12-15,    -36.00
1991-12-16,    -93.00
1991-12-17,    -13.00
1991-12-18,    -34.00
1991-12-19,     98.00
1991-12-20,      5.00
1991-12-21,     45.00
1991-12-22,    -14.00
1991-12-23,    -89.00
1991-12-24,    -37.00
1991-12-25,    -59.00
1991-12-26,     63.00
1991-12-27,     67.00
1991-12-28,     18.00
1991-12-29,    -62.00
1991-12-30,     30.00
1991-12-31,     65.00
1992-01-01,    -19.00
1992-01-02,    -79.00
1992-01-03,    -64.00
1992-01-04,    -44.00
1992-01-05,    -24.00
1992-01-06,    -28.00
1992-01-07,      6.00
1992-01-08,      4.00
1992-01-09,     39.00
1992-01-10,     21.00
1992-01-11,     51.00
1992-01-12,    -74.00
1992-01-13,    -70.00
1992-01-14,     51.00
1992-01-15,     76.00
1992-01-16,    -17.00
1992-01-17,     10.00
1992-01-18,     20.00
1992-01-19,    -70.00
1992-01-20,     59.00
1992-01-21,    -20.00
1992-01-22,     97.00
1992-01-23,     37.00
1992-01-24,     10.00
1992-01-25,     91.00
1992-01-26,    -94.00
1992-01-27,     79.00
1992-01-28,    -21.00
1992-01-29,     47.00
1992-01-30,    -60.00
1992-01-31,     37.00
1992-02-01,     29.00
1992-02-02,     73.00
1992-02-03,     71.00
1992-02-04,     31.00
1992-02-05,     14.00
1992-02-06,    -31.00
1992-02-07,     83.00
1992-02-08,    -91.00
1992-02-09,    -35.00
1992-02-10,    -21.00
1992-02-11,     55.00
1992-02-12,     48.00
1992-02-13,     49.00
1992-02-14,     34.00
1992-02-15,     43.00
1992-02-16,    -67.00
1992-02-17,     71.00
1992-02-18,    -67.00
1992-02-19,     92.00
1992-02-20,    -57.00
1992-02-21,    -18.00
1992-02-22,     97.00
1992-02-23,    -35.00
1992-02-24,    -44.00
1992-02-25,   -999.90
1992-02-26,   -999.90
1992-02-27,   -999.90
1992-02-28,   -999.90
1992-02-29,   -999.90
1992-03-01,   -999.90
1992-03-02,   -999.90
1992-03-03,   -999.90
1992-03-04,   -999.90
1992-03-05,   -999.90
1992-03-06,   -999.90
1992-03-07,   -999.90
1992-03-08,   -999.90
1992-03-09,   -999.90
1992-03-10,   -999.90
1992-03-11,   -999.90
1992-03-12,   -999.90
1992-03-13,   -999.90
1992-03-14,   -999.90
1992-03-15,   -999.90
1992-03-16,   -999.90
1992-03-17,   -999.90
1992-03-18,   -999.90
1992-03-19,   -999.90
1992-03-20,   -999.90
1992-03-21,   -999.90
1992-03-22,   -999.90
1992-03-23,   -999.90
1992-03-24,   -999.90
1992-03-25,   -999.90
1992-03-26,   -999.90
1992-03-27,   -999.90
1992-03-28,   -999.90
1992-03-29,   -999.90
1992-03-30,   -999.90
1992-03-31,   -999.90
